AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
8460	-2147209216	SwirlingKiSummonAbility	false									
8461	-2147208192	AikidoMasteryAbility	false									
8462	-2147207168	AikidoMasterAbility	false									
8463	-2147206144	IronBodyAbility	false									
8464	-2147205120	SereneCalmAbility	false									
8465	-2147204096	CounterThrowAbility	false									
8466	-2147203072	MakiOtoshiAbility	false									
8467	-2147202048	ProgrammerAbility	false									
8468	-2147201024	DecompileItemsAbility	false									
8469	-2147200000	CompileAbility	false									
8470	-2147198976	WickedAimAbility	false									
8471	-2147197952	DeadlyThrowAbility	false									
8472	-2147196928	CripplingThrowAbility	false									
8473	-2147195904	WoundingThrowAbility	false									
8474	-2147194880	BlindingThrowAbility	false									
8475	-2147193856	KnifeThrowerAbility	false									
8476	-2147192832	ImprovedSneakAttackAbility	false									
8477	-2147191808	AssassinAbility	false									
8478	-2147190784	SneakAttackSpinThrowAbility	false									
8479	-2147189760	SneakAttackSuplexAbility	false									
8480	-2147188736	SneakAttackTopsyTurvyAbility	false									
8481	-2147187712	SneakAttackPuntAbility	false									
8482	-2147186688	ShadowAbility	false									
8483	-2147185664	DesperateSpeedAbility	false									
8484	-2147184640	EscapeCartwheelAbility	false									
8485	-2147183616	StealthCountermeasuresAbility	false									
8486	-2147182592	ShiftyTechniqueAbility	false									
8487	-2147181568	CannyStrikeAbility	false									
8488	-2147180544	AikidoSpinClayPigeonAbility	false									
8489	-2147179520	CryptographyAbility	false									
8490	-2147178496	DetectionAbility	false									
8491	-2147177472	SuspiciousCynic	false									
8492	-2147176448	TrueBeliever	false									
8493	-2147175424	TroubledIntellectual	false									
8494	-2147174400	NewAgeHippy	false									
8495	-2147173376	FanaticSelfImprover	false									
8496	-2147172352	DevotedAscetic	false									
8497	-2147171328	LunaticFringe	false									
8498	-2147170304	InquisitiveGenius	false									
8499	-2147169280	SecludedIntrovert	false									
8500	-2147168256	DetachedSpectator	false									
8501	-2147167232	StandOffAbility	false									
8502	-2147166208	ArbalestAbility	false									
8503	-2147165184	LogicBlast4Ability	false									
8504	-2147164160	LogicBlast5Ability	false									
8505	-2147163136	LogicCannon1Ability	false									
8506	-2147162112	UpgradeAttacksAbility	false									
8507	-2147161088	Stun1Ability	false									
8508	-2147160064	DodgeAbility	false									
8509	-2147159040	PotencyAbility	false									
8510	-2147158016	UpgradeArtistAbility	false									
8511	-2147156992	PersonalFirewall2Ability	false									
8512	-2147155968	NegativeConditionSweep1Ability	false									
8513	-2147154944	Efficiency1Ability	false									
8514	-2147153920	BolsterHealth2Ability	false									
8515	-2147152896	MovementAccelerator2Ability	false									
8516	-2147151872	CounterUpgrade1Ability	false									
8517	-2147150848	RestoreRSIAbility	false									
8518	-2147149824	RevitalizeRSIAbility	false									
8519	-2147148800	AvoidanceAbility	false									
8520	-2147147776	CodeBranchingAbility	false									
8521	-2147146752	LogicBlast6Ability	false									
8522	-2147145728	LogicBarrageAbility	false									
8523	-2147144704	LogicCannon2Ability	false									
8524	-2147143680	EmergencyRepairs2Ability	false									
8525	-2147142656	Stun2Ability	false									
8526	-2147141632	BallistaAbility	false									
8527	-2147140608	ArtilleristAbility	false									
8528	-2147139584	LogicBomb2Ability	false									
8529	-2147138560	LogicBomb3Ability	false									
8530	-2147137536	MasterKnifeThrowerAbility	false									
8531	-2147136512	DeadlyAimAbility	false									
8532	-2147135488	ThroatCuttingThrowAbility	false									
8533	-2147134464	SeverArteryAbility	false									
8534	-2147133440	ViralTransmissionAbility	false									
8535	-2147132416	Miasma2Ability	false									
8536	-2147131392	CombatHackingAbility	false									
8537	-2147130368	RangeBoosterAbility	false									
8538	-2147129344	DedicatedCodeAbility	false									
8539	-2147128320	SubduingThrowAbility	false									
8540	-2147127296	StaggeringThrowAbility	false									
8541	-2147126272	HostileProgrammingAbility	false									
8542	-2147125248	CodeInfection1Ability	false									
8543	-2147124224	CodeInfection2Ability	false									
8544	-2147123200	FreezeSystem2Ability	false									
8545	-2147122176	InfectArea1Ability	false									
8546	-2147121152	DestroyResolve1Ability	false									
8547	-2147120128	VectorAbility	false									
8548	-2147119104	HowitzerAbility	false									
8549	-2147118080	LogicBomb4Ability	false									
8550	-2147117056	CodeShieldAbility	false									
8551	-2147116032	CodeNukeAbility	false									
8552	-2147115008	InsidiousCodeAbility	false									
8553	-2147113984	FumbleFieldAbility	false									
8554	-2147112960	WhiteNoiseAbility	false									
8555	-2147111936	ImprovedInvisibilityAbility	false									
8556	-2147110912	SmokeBombAbility	false									
8557	-2147109888	GhostStrikeAbility	false									
8558	-2147108864	ImpartInvisibilityAbility	false									
8559	-2147107840	MasterShadowAbility	false									
8560	-2147106816	VanishAbility	false									
8561	-2147105792	CorpsmanAbility	false									
8562	-2147104768	DedicationAbility	false									
8563	-2147103744	GroupRepairs3Ability	false									
8564	-2147102720	GroupRepairs4Ability	false									
8565	-2147101696	CombatTrainingAbility	false									
8566	-2147100672	WeaponsBoostAbility	false									
8567	-2147099648	ReviveRSIAbility	false									
8568	-2147098624	AdvancedDamageResistanceAbility	false									
8569	-2147097600	CancelUpgrade1Ability	false									
8570	-2147096576	DeflectVirus1Ability	false									
8571	-2147095552	SweepParty1Ability	false									
8572	-2147094528	DeflectBullets1Ability	false									
8573	-2147093504	GroupHeal1Ability	false									
8574	-2147092480	RecallTeamMemberAbility	false									
8575	-2147091456	ForceEnhancerAbility	false									
8576	-2147090432	DisruptConnectionAbility	false									
8577	-2147089408	SneakAttackDivingFrankAbility	false									
8578	-2147088384	SneakAttackFreeJointsAbility	false									
8579	-2147087360	SneakAttackBullDogAbility	false									
8580	-2147086336	SneakAttackRevBullDogAbility	false									
8581	-2147085312	MasterAssassinAbility	false									
8582	-2147084288	SkriptKiddieAbility	false									
8583	-2147083264	EffectiveCodeAbility	false									
8584	-2147082240	CodeRot1Ability	false									
8585	-2147081216	CodeStop1Ability	false									
8586	-2147080192	Overheat2Ability	false									
8587	-2147079168	BufferOverflow1Ability	false									
8588	-2147078144	CrashAbility	false									
8589	-2147077120	GameMasterAbility	false									
8590	-2147076096	RepelInfectionAbility	false									
8591	-2147075072	ZoneOfPowerlessnessAbility	false									
8592	-2147074048	PlagueZone1Ability	false									
8593	-2147073024	InefficiencyField1Ability	false									
8594	-2147072000	BottleneckFieldAbility	false									
8595	-2147070976	DisruptionFieldAbility	false									
8596	-2147069952	DespoilerAbility	false									
8597	-2147068928	AikidoRedirectionAbility	false									
8598	-2147067904	KiBurstAbility	false									
8599	-2147066880	PunchReversalAbility	false									
8600	-2147065856	AbilityTestAbility	false									
8601	-2147064832	ClearMindAbility	false									
8602	-2147063808	AikidoGrandmasterAbility	false									
8603	-2147062784	AerialTakedownAbility	false									
8604	-2147061760	TomoNageAbility	false									
8605	-2147060736	RestoreHealth6Ability	false									
8606	-2147059712	ExtremeHealingAbility	false									
8607	-2147058688	HarmfulCode3Ability	false									
8608	-2147057664	RejuvenateRSIAbility	false									
8609	-2147056640	UpgradeHealthAbility	false									
8610	-2147055616	PhysicianAbility	false									
8611	-2147054592	BolsterHealth3Ability	false									
8612	-2147053568	DeleteUpgrade2Ability	false									
8613	-2147052544	EnhancedDodgeAbility	false									
8614	-2147051520	EnhancedPotencyAbility	false									
8615	-2147050496	MovementAccelerator3Ability	false									
8616	-2147049472	NegativeConditionSweep2Ability	false									
8617	-2147048448	UpgradeMasterAbility	false									
8618	-2147047424	KungFuGrandmasterAbility	false									
8619	-2147046400	TripleFrontKickAbility	false									
8620	-2147045376	SuicidalButterflyAbility	false									
8621	-2147044352	ExtremeFallingKickAbility	false									
8622	-2147043328	WoodenDummyDrillAbility	false									
8623	-2147042304	KungFuPerfectionAbility	false									
8624	-2147041280	NPCKilledOnlyByHolyWaterAbility	false									
8625	-2147040256	TotalDedicationAbility	false									
8626	-2147039232	GroupRepairs5Ability	false									
8627	-2147038208	GroupRepairs6Ability	false									
8628	-2147037184	ViralShieldingAbility	false									
8629	-2147036160	PanickedHealAbility	false									
8630	-2147035136	RenewRSIAbility	false									
8631	-2147034112	TraumaSurgeonAbility	false									
8632	-2147033088	ExpertRiflemanAbility	false									
8633	-2147032064	RifleMasteryAbility	false									
8634	-2147031040	SteadyAimAbility	false									
8635	-2147030016	NPCAbility	false									
8636	-2147028992	NPCBoostUnderlingsAbility	false									
8637	-2147027968	None	false									
8638	-2147026944	NPCBloodDrinkAbility	false									
8639	-2147025920	NPCHealthRegenLowAbility	false									
8640	-2147024896	NPCTwinRazor2Ability	false									
8641	-2147023872	NPCPounceAbility	false									
8642	-2147022848	CripplingShotAbility	false									
8643	-2147021824	NPCTwinRazorAbility	false									
8644	-2147020800	None	false									
8645	-2147019776	RifleButtSmashAbility	false									
8646	-2147018752	DeadlyShotAbility	false									
8647	-2147017728	None	false									
8648	-2147016704	NPCFeralScentAbility	false									
8649	-2147015680	NPCHealthRegenMediumAbility	false									
8650	-2147014656	NPCHealthRegenHighAbility	false									
8651	-2147013632	None	false									
8652	-2147012608	NPCImmortalAbility	false									
8653	-2147011584	InfectionImmunityAbility	false									
8654	-2147010560	EnrageFoesAbility	false									
8655	-2147009536	NPCKilledOnlyBySilverAbility	false									
8656	-2147008512	NPCKilledOnlyByWoodAbility	false									
8657	-2147007488	UILag2Ability	false									
8658	-2147006464	PlagueZone2Ability	false									
8659	-2147005440	InefficiencyField2Ability	false									
8660	-2147004416	DevastationFieldAbility	false									
