Magic: 04001a1a
Num anim entries: 5442
	defines 3806 0638 using rezId: 8c00057b
	defines 3e06 063e using rezId: 8c0000a8
	defines 3f06 063f using rezId: 8c0000a9
	defines 7206 0672 using rezId: 8c00057c
	defines 7306 0673 using rezId: 24000598
	defines 7406 0674 using rezId: 8c000c53
	defines 7506 0675 using rezId: 8c000c54
	defines 7606 0676 using rezId: 50000261
	defines 7706 0677 using rezId: 50000270
	defines 7806 0678 using rezId: 50000271
	defines 7906 0679 using rezId: 50000262
	defines 7a06 067a using rezId: 50000272
	defines 7b06 067b using rezId: 50000273
	defines 7e07 077e using rezId: 8c00026d
	defines 8607 0786 using rezId: 8c0003e5
	defines 8707 0787 using rezId: 8c0003eb
	defines 8807 0788 using rezId: 24000611
	defines 8907 0789 using rezId: 24000612
	defines 8a07 078a using rezId: 2400065d
	defines 8b07 078b using rezId: 2400065e
	defines 8c07 078c using rezId: 2400065f
	defines 8d07 078d using rezId: 5000022f
	defines 8e07 078e using rezId: 50000230
	defines 8f07 078f using rezId: 64000190
	defines 9007 0790 using rezId: 50000231
	defines 9107 0791 using rezId: 8c000030
	defines 9207 0792 using rezId: 8c0005f9
	defines 9307 0793 using rezId: 8c00057d
	defines 9407 0794 using rezId: 8c0001d7
	defines 9507 0795 using rezId: 64000192
	defines 9607 0796 using rezId: 8c0000aa
	defines 9707 0797 using rezId: 640001e9
	defines 9807 0798 using rezId: 8c000068
	defines 9907 0799 using rezId: 8c000069
	defines 9a07 079a using rezId: 8c000031
	defines 9c07 079c using rezId: 8c000145
	defines 9d07 079d using rezId: 8c000146
	defines 9e07 079e using rezId: 8c000147
	defines 9f07 079f using rezId: 500001ff
	defines a007 07a0 using rezId: 8c000148
	defines a107 07a1 using rezId: 8c000149
	defines a207 07a2 using rezId: 8c00014a
	defines a307 07a3 using rezId: 50000200
	defines a407 07a4 using rezId: 8c0000ab
	defines a507 07a5 using rezId: 640001ea
	defines a607 07a6 using rezId: 50000274
	defines a707 07a7 using rezId: 50000275
	defines a807 07a8 using rezId: 8c000020
	defines a907 07a9 using rezId: 8c000021
	defines aa07 07aa using rezId: 8c000022
	defines ab07 07ab using rezId: 8c0000ac
	defines ac07 07ac using rezId: 8c0000ad
	defines ad07 07ad using rezId: 24000613
	defines ae07 07ae using rezId: 24000614
	defines af07 07af using rezId: 64000178
	defines b007 07b0 using rezId: 64000179
	defines b107 07b1 using rezId: 6400017a
	defines b207 07b2 using rezId: 6400017b
	defines b307 07b3 using rezId: 8c000451
	defines b407 07b4 using rezId: 24000616
	defines b507 07b5 using rezId: 8c000452
	defines b607 07b6 using rezId: 24000618
	defines b707 07b7 using rezId: 24000619
	defines b807 07b8 using rezId: 2400061a
	defines b907 07b9 using rezId: 2400061b
	defines bb07 07bb using rezId: 8c0003e6
	defines bc07 07bc using rezId: 8c0003ec
	defines bd07 07bd using rezId: 500001f0
	defines be07 07be using rezId: 500001f1
	defines bf07 07bf using rezId: 500001f2
	defines c007 07c0 using rezId: 500001f3
	defines c107 07c1 using rezId: 50000232
	defines c207 07c2 using rezId: 50000233
	defines c307 07c3 using rezId: 50000234
	defines c407 07c4 using rezId: 8c00057e
	defines c507 07c5 using rezId: 500003bb
	defines c607 07c6 using rezId: 8c0005ec
	defines c707 07c7 using rezId: 8c0005fa
	defines c807 07c8 using rezId: 56000384
	defines c907 07c9 using rezId: 500001ea
	defines ca07 07ca using rezId: 8c00006a
	defines cb07 07cb using rezId: 64000193
	defines cc07 07cc using rezId: 64000194
	defines cd07 07cd using rezId: 500001eb
	defines ce07 07ce using rezId: 64000195
	defines cf07 07cf using rezId: 64000196
	defines d007 07d0 using rezId: 8c000032
	defines d107 07d1 using rezId: 8c00014b
	defines d207 07d2 using rezId: 8c00014c
	defines d307 07d3 using rezId: 8c00014d
	defines d407 07d4 using rezId: 500001f6
	defines d507 07d5 using rezId: 8c00014e
	defines d607 07d6 using rezId: 8c00014f
	defines d707 07d7 using rezId: 8c000150
	defines d807 07d8 using rezId: 500001f7
	defines d907 07d9 using rezId: 50000276
	defines da07 07da using rezId: 50000277
	defines db07 07db using rezId: 8c000024
	defines dc07 07dc using rezId: 8c000025
	defines dd07 07dd using rezId: 8c000026
	defines de07 07de using rezId: 8c0000ae
	defines df07 07df using rezId: 8c0000af
	defines e007 07e0 using rezId: 2400061c
	defines e107 07e1 using rezId: 2400061d
	defines e207 07e2 using rezId: 6400017c
	defines e307 07e3 using rezId: 6400017d
	defines e407 07e4 using rezId: 6400017e
	defines e507 07e5 using rezId: 6400017f
	defines e607 07e6 using rezId: 8c000453
	defines e707 07e7 using rezId: 2400061f
	defines e807 07e8 using rezId: 8c000454
	defines e907 07e9 using rezId: 24000621
	defines ea07 07ea using rezId: 24000622
	defines eb07 07eb using rezId: 24000623
	defines ec07 07ec using rezId: 24000624
	defines ef07 07ef using rezId: 8c0003e7
	defines f007 07f0 using rezId: 8c0003ed
	defines f107 07f1 using rezId: 50000235
	defines f207 07f2 using rezId: 50000236
	defines f307 07f3 using rezId: 50000237
	defines f407 07f4 using rezId: 50000238
	defines f507 07f5 using rezId: 50000239
	defines f607 07f6 using rezId: 5000023a
	defines f707 07f7 using rezId: 5000023b
	defines f807 07f8 using rezId: 5000023c
	defines f907 07f9 using rezId: 5000023d
	defines fa07 07fa using rezId: 5000023e
	defines fb07 07fb using rezId: 5000023f
	defines fc07 07fc using rezId: 50000240
	defines fd07 07fd using rezId: 50000241
	defines fe07 07fe using rezId: 50000242
	defines ff07 07ff using rezId: 50000243
	defines 0008 0800 using rezId: 50000244
	defines 0108 0801 using rezId: 50000245
	defines 0208 0802 using rezId: 50000246
	defines 0308 0803 using rezId: 50000247
	defines 0408 0804 using rezId: 50000248
	defines 0508 0805 using rezId: 50000249
	defines 0608 0806 using rezId: 8c0005ed
	defines 0708 0807 using rezId: 500003bc
	defines 0808 0808 using rezId: 8c0005ee
	defines 0908 0809 using rezId: 8c0005fb
	defines 0a08 080a using rezId: 56000385
	defines 0b08 080b using rezId: 5000024a
	defines 0c08 080c using rezId: 5000024b
	defines 0d08 080d using rezId: 5000024c
	defines 0e08 080e using rezId: 5000024d
	defines 0f08 080f using rezId: 5000024e
	defines 1008 0810 using rezId: 50000278
	defines 1108 0811 using rezId: 8c0000b0
	defines 1208 0812 using rezId: 8c0000b1
	defines 1308 0813 using rezId: 5000024f
	defines 1408 0814 using rezId: 50000250
	defines 1508 0815 using rezId: 50000279
	defines 1608 0816 using rezId: 8c0000b2
	defines 1708 0817 using rezId: 8c0000b3
	defines 1808 0818 using rezId: 50000251
	defines 1908 0819 using rezId: 50000252
	defines 1a08 081a using rezId: 5000027a
	defines 1b08 081b using rezId: 8c0000b4
	defines 1c08 081c using rezId: 8c0000b5
	defines 1d08 081d using rezId: 8c000033
	defines 1f08 081f using rezId: 50000253
	defines 2108 0821 using rezId: 50000254
	defines 2308 0823 using rezId: 50000255
	defines 2408 0824 using rezId: 500001fa
	defines 2508 0825 using rezId: 50000256
	defines 2608 0826 using rezId: 50000257
	defines 2708 0827 using rezId: 50000258
	defines 2808 0828 using rezId: 500001fb
	defines 2908 0829 using rezId: 5000027b
	defines 2a08 082a using rezId: 5000027c
	defines 2b08 082b using rezId: 8c000027
	defines 2c08 082c using rezId: 8c000028
	defines 2d08 082d using rezId: 8c000029
	defines 2e08 082e using rezId: 8c0000b6
	defines 2f08 082f using rezId: 8c0000b7
	defines 3008 0830 using rezId: 24000625
	defines 3108 0831 using rezId: 24000626
	defines 3208 0832 using rezId: 64000180
	defines 3308 0833 using rezId: 64000181
	defines 3408 0834 using rezId: 64000182
	defines 3508 0835 using rezId: 64000183
	defines 3608 0836 using rezId: 8c000455
	defines 3708 0837 using rezId: 24000628
	defines 3808 0838 using rezId: 8c000456
	defines 3908 0839 using rezId: 2400062a
	defines 3a08 083a using rezId: 2400062b
	defines 3b08 083b using rezId: 2400062c
	defines 3c08 083c using rezId: 2400062d
	defines 3d08 083d using rezId: 56000357
	defines 3e08 083e using rezId: 8c00025c
	defines 3f08 083f using rezId: 56000358
	defines 4008 0840 using rezId: 8c0003b4
	defines 4108 0841 using rezId: 8c0003b5
	defines 4208 0842 using rezId: 8c0003b6
	defines 4308 0843 using rezId: 8c0003b7
	defines 4408 0844 using rezId: 8c0003b8
	defines 4508 0845 using rezId: 8c00025d
	defines 4608 0846 using rezId: 5600035a
	defines 4708 0847 using rezId: 5600035b
	defines 4808 0848 using rezId: 5600035c
	defines 4908 0849 using rezId: 5600035d
	defines 4a08 084a using rezId: 5600035e
	defines 4b08 084b using rezId: 5600035f
	defines 4c08 084c using rezId: 8c0005ef
	defines 4d08 084d using rezId: 56000360
	defines 4e08 084e using rezId: 8c00057f
	defines 4f08 084f using rezId: 8c000580
	defines 5008 0850 using rezId: 50000289
	defines 5108 0851 using rezId: 8c0001db
	defines 5508 0855 using rezId: 500001dc
	defines 5708 0857 using rezId: 500001dd
	defines 5908 0859 using rezId: 500001de
	defines 5d08 085d using rezId: 500001e0
	defines 5e08 085e using rezId: 5000028a
	defines 5f08 085f using rezId: 5000028b
	defines 6008 0860 using rezId: 500001e1
	defines 6108 0861 using rezId: 500001e2
	defines 6208 0862 using rezId: 500001e3
	defines 6308 0863 using rezId: 500001e4
	defines 6408 0864 using rezId: 500001e5
	defines 6508 0865 using rezId: 500001e6
	defines 6608 0866 using rezId: 5000028c
	defines 6708 0867 using rezId: 5000028d
	defines 6808 0868 using rezId: 5000028e
	defines 6908 0869 using rezId: 5000028f
	defines 6a08 086a using rezId: 56000386
	defines 6b08 086b using rezId: 56000387
	defines 6c08 086c using rezId: 56000388
	defines 6d08 086d using rezId: 56000389
	defines 6e08 086e using rezId: 5600038a
	defines 6f08 086f using rezId: 5600038b
	defines 7008 0870 using rezId: 640001eb
	defines 7108 0871 using rezId: 640001ec
	defines 7208 0872 using rezId: 640001ed
	defines 7308 0873 using rezId: 640001ee
	defines 7408 0874 using rezId: 640001ef
	defines 7508 0875 using rezId: 640001f0
	defines 7608 0876 using rezId: 640001f1
	defines 7708 0877 using rezId: 640001f2
	defines 7808 0878 using rezId: 640001f3
	defines 7908 0879 using rezId: 640001f4
	defines 7a08 087a using rezId: 640001f5
	defines 7b08 087b using rezId: 640001f6
	defines 7c08 087c using rezId: 8c0000b8
	defines 7d08 087d using rezId: 8c0000b9
	defines 7e08 087e using rezId: 8c0000ba
	defines 7f08 087f using rezId: 8c0000bb
	defines 8008 0880 using rezId: 8c0000bc
	defines 8708 0887 using rezId: 640001f7
	defines 8808 0888 using rezId: 640001f8
	defines 8908 0889 using rezId: 640001f9
	defines 8a08 088a using rezId: 640001fa
	defines 8b08 088b using rezId: 640001fb
	defines 8c08 088c using rezId: 640001fc
	defines 8d08 088d using rezId: 640001fd
	defines 8e08 088e using rezId: 640001fe
	defines 8f08 088f using rezId: 640001ff
	defines 9008 0890 using rezId: 64000200
	defines 9108 0891 using rezId: 64000201
	defines 9208 0892 using rezId: 64000202
	defines 9308 0893 using rezId: 8c0000bd
	defines 9408 0894 using rezId: 8c0000be
	defines 9508 0895 using rezId: 8c0000bf
	defines 9608 0896 using rezId: 8c0000c0
	defines 9708 0897 using rezId: 8c0000c1
	defines a408 08a4 using rezId: 8c00026e
	defines a508 08a5 using rezId: 64000184
	defines a608 08a6 using rezId: 8c0000c2
	defines a708 08a7 using rezId: 64000185
	defines a808 08a8 using rezId: 64000186
	defines a908 08a9 using rezId: 64000187
	defines 4009 0940 using rezId: 8c0004c5
	defines 4109 0941 using rezId: 2400059b
	defines 4209 0942 using rezId: 2400059c
	defines 4409 0944 using rezId: 2400059d
	defines 4509 0945 using rezId: 2400059e
	defines 4a09 094a using rezId: 8c000c14
	defines 4b09 094b using rezId: 8c000c16
	defines 4c09 094c using rezId: 8c00025e
	defines 4d09 094d using rezId: 8c00025f
	defines 4e09 094e using rezId: 8c000260
	defines 4f09 094f using rezId: 8c0004c6
	defines 5009 0950 using rezId: 8c0004c7
	defines 5109 0951 using rezId: 8c0004c8
	defines 5209 0952 using rezId: 8c0004c9
	defines 5309 0953 using rezId: 2400059f
	defines 5409 0954 using rezId: 240005a0
	defines 5509 0955 using rezId: 240005a1
	defines 3b0a 0a3b using rezId: 240005a2
	defines 410a 0a41 using rezId: 240005a3
	defines 430a 0a43 using rezId: 240005a4
	defines 440a 0a44 using rezId: 240005a5
	defines 450a 0a45 using rezId: 8c000c19
	defines 470a 0a47 using rezId: 240005a6
	defines 5a0a 0a5a using rezId: 240005a7
	defines 5b0a 0a5b using rezId: 240005a8
	defines 5c0a 0a5c using rezId: 240005a9
	defines 5d0a 0a5d using rezId: 240005aa
	defines 620a 0a62 using rezId: 8c000721
	defines 630a 0a63 using rezId: 8c000722
	defines 640a 0a64 using rezId: 8c000723
	defines 650a 0a65 using rezId: 8c000724
	defines 670a 0a67 using rezId: 8c000742
	defines 680a 0a68 using rezId: 8c000936
	defines 6a0a 0a6a using rezId: 8c000937
	defines 6c0a 0a6c using rezId: 8c00093b
	defines 6e0a 0a6e using rezId: 240005ab
	defines 6f0a 0a6f using rezId: 8c00093c
	defines 700a 0a70 using rezId: 8c000736
	defines 740a 0a74 using rezId: 8c000746
	defines 750a 0a75 using rezId: 8c000747
	defines 760a 0a76 using rezId: 8c000748
	defines 770a 0a77 using rezId: 8c000749
	defines 790a 0a79 using rezId: 8c00073a
	defines 7a0a 0a7a using rezId: 8c000953
	defines 7b0a 0a7b using rezId: 8c00074c
	defines 7c0a 0a7c using rezId: 8c00093f
	defines 7d0a 0a7d using rezId: 8c000726
	defines 810a 0a81 using rezId: 8c00073c
	defines 870a 0a87 using rezId: 8c00002a
	defines 880a 0a88 using rezId: 8c00002b
	defines 890a 0a89 using rezId: 8c00002c
	defines 8a0a 0a8a using rezId: 8c000420
	defines 8b0a 0a8b using rezId: 8c000457
	defines 8c0a 0a8c using rezId: 8c00047c
	defines 8d0a 0a8d using rezId: 8c0004a0
	defines 8e0a 0a8e using rezId: 8c0004b1
	defines 8f0a 0a8f using rezId: 240005ac
	defines 970a 0a97 using rezId: 240005ad
	defines 9a0a 0a9a using rezId: 240005ae
	defines 9b0a 0a9b using rezId: 240005af
	defines 9c0a 0a9c using rezId: 240005b0
	defines 9d0a 0a9d using rezId: 240005b1
	defines a10a 0aa1 using rezId: 240005b2
	defines b40a 0ab4 using rezId: 56001525
	defines b50a 0ab5 using rezId: 56001526
	defines b60a 0ab6 using rezId: 240005b3
	defines b70a 0ab7 using rezId: 240005b4
	defines b90a 0ab9 using rezId: 240005b5
	defines 780b 0b78 using rezId: 8c000261
	defines 790b 0b79 using rezId: 8c00003c
	defines 7a0b 0b7a using rezId: 8c00003d
	defines 7b0b 0b7b using rezId: 8c00003e
	defines 7c0b 0b7c using rezId: 8c000262
	defines 7d0b 0b7d using rezId: 8c0001dd
	defines 7e0b 0b7e using rezId: 8c0001de
	defines 7f0b 0b7f using rezId: 8c0001df
	defines b30c 0cb3 using rezId: 8c0001e0
	defines b40c 0cb4 using rezId: 8c0001e1
	defines b50c 0cb5 using rezId: 8c0001e2
	defines b60c 0cb6 using rezId: 8c0001e3
	defines be0c 0cbe using rezId: 8c0001f6
	defines bf0c 0cbf using rezId: 8c0001f7
	defines c00c 0cc0 using rezId: 8c0001f8
	defines c10c 0cc1 using rezId: 8c0001f9
	defines 760e 0e76 using rezId: 56000342
	defines 770e 0e77 using rezId: 56000343
	defines 780e 0e78 using rezId: 56000344
	defines 790e 0e79 using rezId: 56000345
	defines 7a0e 0e7a using rezId: 56000346
	defines 7b0e 0e7b using rezId: 56000347
	defines 7c0e 0e7c using rezId: 5600034e
	defines 7d0e 0e7d using rezId: 5600034f
	defines 7e0e 0e7e using rezId: 640001d6
	defines 820e 0e82 using rezId: 8c00068a
	defines 880e 0e88 using rezId: 8c00068b
	defines 890e 0e89 using rezId: 8c00068c
	defines 8f0e 0e8f using rezId: 8c00069b
	defines 910e 0e91 using rezId: 8c00069c
	defines 930e 0e93 using rezId: 8c00069d
	defines 950e 0e95 using rezId: 8c00069e
	defines 970e 0e97 using rezId: 8c00069f
	defines 980e 0e98 using rezId: 8c0006a0
	defines 9a0e 0e9a using rezId: 8c0006a1
	defines 9b0e 0e9b using rezId: 8c0006a2
	defines a10e 0ea1 using rezId: 8c0006a4
	defines a60e 0ea6 using rezId: 8c0006aa
	defines c30e 0ec3 using rezId: 8c0006d2
	defines c40e 0ec4 using rezId: 8c0006e8
	defines c50e 0ec5 using rezId: 8c0006e9
	defines c60e 0ec6 using rezId: 8c0006ea
	defines c70e 0ec7 using rezId: 8c0006eb
	defines cb0e 0ecb using rezId: 8c0006d3
	defines cc0e 0ecc using rezId: 8c0006d0
	defines ce0e 0ece using rezId: 8c0006dc
	defines cf0e 0ecf using rezId: 8c0006dd
	defines d00e 0ed0 using rezId: 8c0006de
	defines d10e 0ed1 using rezId: 8c0006ee
	defines d20e 0ed2 using rezId: 8c0006e7
	defines d30e 0ed3 using rezId: 8c0006df
	defines d40e 0ed4 using rezId: 8c0006e0
	defines dd0e 0edd using rezId: 8c0006e3
	defines de0e 0ede using rezId: 8c0006e4
	defines df0e 0edf using rezId: 8c0006e5
	defines e00e 0ee0 using rezId: 8c0006d9
	defines e10e 0ee1 using rezId: 8c0006da
	defines e20e 0ee2 using rezId: 8c0006e6
	defines 020f 0f02 using rezId: 56000495
	defines 050f 0f05 using rezId: 5600049b
	defines 140f 0f14 using rezId: 560004c3
	defines 160f 0f16 using rezId: 560004c5
	defines 170f 0f17 using rezId: 560004c6
	defines 1f0f 0f1f using rezId: 560004c7
	defines 200f 0f20 using rezId: 560004c8
	defines 210f 0f21 using rezId: 560004c9
	defines 280f 0f28 using rezId: 560004c1
	defines 290f 0f29 using rezId: 560004c2
	defines 2c0f 0f2c using rezId: 8c000700
	defines 2d0f 0f2d using rezId: 8c000701
	defines 2f0f 0f2f using rezId: 8c000702
	defines 300f 0f30 using rezId: 8c000703
	defines 310f 0f31 using rezId: 8c000704
	defines 340f 0f34 using rezId: 8c000705
	defines 400f 0f40 using rezId: 8c00071e
	defines 450f 0f45 using rezId: 8c00071a
	defines 460f 0f46 using rezId: 8c00071b
	defines 4d0f 0f4d using rezId: 8c00071c
	defines 4e0f 0f4e using rezId: 8c00071d
	defines 520f 0f52 using rezId: 8c000720
	defines 530f 0f53 using rezId: 8c000725
	defines 540f 0f54 using rezId: 8c000731
	defines 550f 0f55 using rezId: 8c000732
	defines 560f 0f56 using rezId: 8c000733
	defines 570f 0f57 using rezId: 8c000734
	defines 580f 0f58 using rezId: 8c000735
	defines 590f 0f59 using rezId: 8c000737
	defines 5a0f 0f5a using rezId: 8c000738
	defines 5b0f 0f5b using rezId: 8c000739
	defines 5c0f 0f5c using rezId: 8c00073b
	defines 5d0f 0f5d using rezId: 8c000741
	defines 5e0f 0f5e using rezId: 8c000743
	defines 5f0f 0f5f using rezId: 8c000744
	defines 600f 0f60 using rezId: 8c00074a
	defines 610f 0f61 using rezId: 8c00074b
